FormatedTime,Time,High,Low,Volume,Open,Close,AdjClose
02:January:2018,1514903400,86.30999755859375,85.5,22483800,86.12999725341797,85.94999694824219,79.79290008544922
03:January:2018,1514989800,86.51000213623047,85.97000122070312,26061400,86.05999755859375,86.3499984741211,80.16424560546875
04:January:2018,1515076200,87.66000366210938,86.56999969482422,21912000,86.58999633789062,87.11000061035156,80.86981964111328
05:January:2018,1515162600,88.41000366210938,87.43000030517578,23407100,87.66000366210938,88.19000244140625,81.87245178222656
08:January:2018,1515421800,88.58000183105469,87.5999984741211,22113000,88.19999694824219,88.27999877929688,81.95600128173828
09:January:2018,1515508200,88.7300033569336,87.86000061035156,19484300,88.6500015258789,88.22000122070312,81.9002914428711
10:January:2018,1515594600,88.19000244140625,87.41000366210938,18652200,87.86000061035156,87.81999969482422,81.52898406982422
11:January:2018,1515681000,88.12999725341797,87.23999786376953,17808900,88.12999725341797,88.08000183105469,81.77033233642578
12:January:2018,1515767400,89.77999877929688,88.44999694824219,24271500,88.66999816894531,89.5999984741211,83.18143463134766
16:January:2018,1516113000,90.79000091552734,88.01000213623047,36599700,90.0999984741211,88.3499984741211,82.02098846435547
17:January:2018,1516199400,90.27999877929688,88.75,25621200,89.08000183105469,90.13999938964844,83.68274688720703
18:January:2018,1516285800,90.66999816894531,89.66000366210938,24159700,89.80000305175781,90.0999984741211,83.6456298828125
19:January:2018,1516372200,90.61000061035156,89.66000366210938,36875000,90.13999938964844,90.0,83.55280303955078
22:January:2018,1516631400,91.62000274658203,89.73999786376953,23601600,90.0,91.61000061035156,85.04747009277344
23:January:2018,1516717800,92.30000305175781,91.54000091552734,23412800,91.9000015258789,91.9000015258789,85.3166732788086
24:January:2018,1516804200,93.43000030517578,91.58000183105469,33277500,92.55000305175781,91.81999969482422,85.242431640625
25:January:2018,1516890600,93.23999786376953,91.93000030517578,26383200,92.47000122070312,92.33000183105469,85.71589660644531
26:January:2018,1516977000,94.05999755859375,92.58000183105469,29172200,93.12000274658203,94.05999755859375,87.32194519042969
29:January:2018,1517236200,95.44999694824219,93.72000122070312,31569900,95.13999938964844,93.91999816894531,87.1919937133789
30:January:2018,1517322600,93.66000366210938,92.0999984741211,38635100,93.30000305175781,92.73999786376953,86.09651184082031
31:January:2018,1517409000,95.4000015258789,93.51000213623047,48756300,93.75,95.01000213623047,88.20389556884766
01:February:2018,1517495400,96.06999969482422,93.58000183105469,47227900,94.79000091552734,94.26000213623047,87.50762176513672
02:February:2018,1517581800,93.97000122070312,91.5,47867800,93.63999938964844,91.77999877929688,85.20529174804688
05:February:2018,1517841000,93.23999786376953,88.0,51031500,90.55999755859375,88.0,81.69607543945312
06:February:2018,1517927400,91.4800033569336,85.25,67998600,86.88999938964844,91.33000183105469,84.78751373291016
07:February:2018,1518013800,91.7699966430664,89.19999694824219,41107600,90.48999786376953,89.61000061035156,83.19072723388672
08:February:2018,1518100200,89.87999725341797,84.76000213623047,55628700,89.70999908447266,85.01000213623047,78.92027282714844
09:February:2018,1518186600,88.93000030517578,83.83000183105469,63499100,86.30000305175781,88.18000030517578,81.8631820678711
12:February:2018,1518445800,89.77999877929688,87.93000030517578,35720300,88.73999786376953,89.12999725341797,82.74510192871094
13:February:2018,1518532200,90.0,87.80000305175781,26407700,88.93000030517578,89.83000183105469,83.39498901367188
14:February:2018,1518618600,90.98999786376953,88.41000366210938,34960900,88.51000213623047,90.80999755859375,84.7007827758789
15:February:2018,1518705000,92.72000122070312,90.62000274658203,27823900,91.20999908447266,92.66000366210938,86.42635345458984
16:February:2018,1518791400,93.5,91.80000305175781,30596900,92.44999694824219,92.0,85.81076049804688
20:February:2018,1519137000,93.05999755859375,91.01000213623047,30911700,91.4800033569336,92.72000122070312,86.4822998046875
21:February:2018,1519223400,93.36000061035156,91.48999786376953,26922500,92.9800033569336,91.48999786376953,85.33504486083984
22:February:2018,1519309800,92.7300033569336,91.36000061035156,24392800,92.05000305175781,91.7300033569336,85.55889892578125
23:February:2018,1519396200,94.06999969482422,92.36000061035156,26329200,93.5999984741211,94.05999755859375,87.73214721679688
