FormatedTime,Time,High,Low,Volume,Open,Close,AdjClose
02:January:2018,1514903400,53.060001373291016,51.220001220703125,9819500,51.68000030517578,53.040000915527344,49.03446960449219
03:January:2018,1514989800,54.279998779296875,53.189998626708984,10898900,53.540000915527344,53.97999954223633,49.903480529785156
04:January:2018,1515076200,54.939998626708984,53.97999954223633,9462800,54.5,54.290000915527344,50.19007873535156
05:January:2018,1515162600,54.90999984741211,54.220001220703125,10902200,54.650001525878906,54.599998474121094,50.476661682128906
08:January:2018,1515421800,56.45000076293945,54.970001220703125,12658000,55.0099983215332,55.91999816894531,51.69697570800781
09:January:2018,1515508200,56.18000030517578,54.040000915527344,13564900,56.16999816894531,54.86000061035156,50.71702575683594
10:January:2018,1515594600,54.11000061035156,52.560001373291016,14537200,54.09000015258789,53.29999923706055,49.27484130859375
11:January:2018,1515681000,53.529998779296875,52.619998931884766,10694200,53.470001220703125,53.20000076293945,49.18238830566406
12:January:2018,1515767400,54.0,53.08000183105469,9072300,53.2400016784668,53.45000076293945,49.41349411010742
16:January:2018,1516113000,55.400001525878906,54.0099983215332,14385000,54.81999969482422,54.5,50.384212493896484
17:January:2018,1516199400,57.52000045776367,55.470001220703125,17924200,55.709999084472656,57.34000015258789,53.00973892211914
18:January:2018,1516285800,58.630001068115234,56.68000030517578,17677700,56.75,57.400001525878906,53.06520462036133
19:January:2018,1516372200,57.720001220703125,56.220001220703125,11458700,57.70000076293945,57.400001525878906,53.06520462036133
22:January:2018,1516631400,57.529998779296875,56.869998931884766,11479800,57.470001220703125,57.459999084472656,53.120670318603516
23:January:2018,1516717800,58.18000030517578,57.18000030517578,8813500,57.880001068115234,57.790000915527344,53.42575454711914
24:January:2018,1516804200,57.41999816894531,56.36000061035156,11787300,57.31999969482422,56.880001068115234,52.58447265625
25:January:2018,1516890600,58.72999954223633,55.459999084472656,15271900,58.18000030517578,55.7599983215332,51.5490608215332
26:January:2018,1516977000,57.119998931884766,55.93000030517578,11253500,56.41999816894531,57.119998931884766,52.80635070800781
29:January:2018,1517236200,56.91999816894531,54.81999969482422,12350600,56.72999954223633,55.33000183105469,51.15153121948242
30:January:2018,1517322600,54.33000183105469,53.209999084472656,14603700,54.279998779296875,53.380001068115234,49.34879684448242
31:January:2018,1517409000,54.13999938964844,52.90999984741211,13166800,53.68000030517578,53.630001068115234,49.579917907714844
01:February:2018,1517495400,54.18000030517578,52.93000030517578,9706000,53.15999984741211,53.279998779296875,49.25634002685547
02:February:2018,1517581800,52.790000915527344,50.52000045776367,16813100,52.58000183105469,50.68000030517578,46.852684020996094
05:February:2018,1517841000,51.470001220703125,48.310001373291016,17999700,49.97999954223633,48.310001373291016,44.66166687011719
06:February:2018,1517927400,50.2599983215332,46.400001525878906,21455700,47.40999984741211,50.25,46.455169677734375
07:February:2018,1518013800,50.58000183105469,48.66999816894531,14763400,49.869998931884766,48.689998626708984,45.01297378540039
08:February:2018,1518100200,49.150001525878906,45.7400016784668,19922900,48.97999954223633,45.75,42.29500198364258
09:February:2018,1518186600,48.5,45.130001068115234,22648200,46.84000015258789,48.08000183105469,44.44903564453125
12:February:2018,1518445800,49.880001068115234,48.40999984741211,16326100,48.959999084472656,49.5,45.76181411743164
13:February:2018,1518532200,49.650001525878906,48.5,12878600,49.2599983215332,49.54999923706055,45.808021545410156
14:February:2018,1518618600,52.119998931884766,49.150001525878906,22166600,49.400001525878906,51.959999084472656,48.0360221862793
15:February:2018,1518705000,54.0,50.58000183105469,26888200,52.15999984741211,53.9900016784668,49.91272735595703
16:February:2018,1518791400,56.09000015258789,53.66999816894531,27810900,53.79999923706055,55.029998779296875,50.874183654785156
20:February:2018,1519137000,57.36000061035156,54.349998474121094,22000700,54.7400016784668,56.65999984741211,52.4764518737793
21:February:2018,1519223400,57.34000015258789,56.08000183105469,16464300,57.0,56.130001068115234,51.98558044433594
22:February:2018,1519309800,56.97999954223633,55.810001373291016,14924600,56.4900016784668,56.06999969482422,51.930023193359375
23:February:2018,1519396200,57.130001068115234,56.310001373291016,13532400,56.59000015258789,57.0099983215332,52.80060958862305
26:February:2018,1519655400,59.0,57.34000015258789,14822200,57.52000045776367,58.810001373291016,54.46770477294922
27:February:2018,1519741800,58.900001525878906,57.630001068115234,13102700,58.63999938964844,57.63999938964844,53.38408279418945
